MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,13600,0.85880953,1.0,[0.571 2.01 ],51.75085,13.648053,1.0,100.0,34.97478,-61.50038,136,2.0,100.0,-67.93284,,33962.297,-102.90762,-51.156773,98.53,-3791593.2,1743.1815752983093,0.071178615,1,525.0429,1409.5046,-61.50038,1349206700.0,0.85880953,-67.93284230321646,3453.2144,-1498.775,1661199,,True,,512505.97,100
0.4189424,-1.0,1.0,13700,0.8506679,1.0,[0.465 2.077],53.3378,12.694428,1.0,100.0,36.10038,-79.92933,137,2.0,100.0,-67.66974,,157108.39,-103.77013,-50.432327,98.42,-694398300.0,1753.8534393310547,0.1555111,1,2823.1821,1464.3862,-79.92933,53242273000000.0,0.8506679,-67.6697430035472,17380.535,-1559.2158,1671041,,True,,2444215.2,100
0.4189424,-1.0,1.0,13800,0.8583592,1.0,[0.223 2.139],61.419006,12.022447,1.0,100.0,34.981506,-67.310974,138,2.0,100.0,-67.061745,,2260291.5,-102.04325,-40.624245,97.49,-12313392000000.0,1764.5234112739563,0.044609264,1,39277.32,1368.245,-67.310974,9.589253e+21,0.8583592,-67.06174480780959,237290.03,-1493.9858,1680790,,True,,27878636.0,100
0.4189424,-1.0,1.0,13900,0.85893095,1.0,[0.304 2.234],48.93988,10.79404,1.0,100.0,33.98863,-68.21909,139,2.0,100.0,-65.31164,,221225070.0,-99.30026,-50.360382,94.95,-7.2222315e+16,1775.3617434501648,0.45859897,1,3008738.0,1271.738,-68.21909,8.183398e+29,0.85893095,-65.31163487762213,22320786.0,-1351.5736,1690285,,True,,1011960770.0,100
0.4189424,-1.0,1.0,14000,0.8598728,1.0,[0.333 2.113],46.172554,10.360099,1.0,100.0,30.888718,-68.65666,140,2.0,100.0,-65.7146,,2483013.0,-96.60332,-50.430763,95.8,-686060400000.0,1786.0118384361267,0.07832934,1,50729.32,1061.4446,-68.65666,9.31951e+19,0.8598728,-65.71459920406342,288149.56,-1132.5073,1699865,,True,,30381410.0,100
0.4189424,-1.0,1.0,14100,0.8646219,1.0,[0.253 2.016],52.232574,11.600811,1.0,100.0,34.766083,-72.1971,141,2.0,100.0,-67.90644,,37601644.0,-102.67252,-50.43995,99.02,-80749050000000.0,1800.1521546840668,0.097511075,1,661396.4,1343.2593,-72.1971,7.88397e+23,0.8646219,-67.90643873199821,3997596.0,-1434.1998,1709767,,True,,613562100.0,100
0.4189424,-1.0,1.0,14200,0.86292744,1.0,[0.313 1.906],51.27228,12.619724,1.0,100.0,31.715996,-76.10179,142,2.0,100.0,-69.740234,,205820940.0,-101.45623,-50.18395,100.92,-2.9928686e+17,1814.371896982193,0.012430006,1,5802737.5,1165.1619,-76.10179,1.1665065e+31,0.86292744,-69.74023337781429,26281800.0,-1252.7891,1719859,,True,,2802985700.0,100
0.4189424,-1.0,1.0,14300,0.8555082,1.0,[0.303 2.031],58.308483,11.308719,1.0,100.0,42.210636,-64.476616,143,2.0,100.0,-66.67195,,313396800.0,-108.88258,-50.5741,96.93,-3.9403366e+16,1827.8686282634735,0.14548185,1,4358824.5,1909.6246,-64.476616,1.2088767e+29,0.8555082,-66.67195027694106,31905510.0,-2022.9526,1729552,,True,,9538087000.0,100
0.4189424,-1.0,1.0,14400,0.86818254,1.0,[0.337 1.911],44.227554,11.159003,1.0,100.0,24.986536,-67.786896,144,2.0,100.0,-70.20542,,707449.4,-95.191956,-50.9644,101.71,-2249999600.0,1839.7928562164307,0.022153303,1,11795.014,748.8503,-67.786896,1186186100000000.0,0.86818254,-70.20542028650641,74706.31,-814.052,1739723,,True,,4355089.5,100
0.4189424,-1.0,1.0,14500,0.85889155,1.0,[0.236 1.838],60.36641,12.128163,1.0,100.0,39.809013,-65.60556,145,2.0,100.0,-70.418,,15274140.0,-110.22701,-49.860603,101.97,-502911500000000.0,1851.4633271694183,0.033979297,1,390441.28,1731.8497,-65.60556,1.7141299e+25,0.85889155,-70.41799963265657,1818160.6,-1853.318,1749920,,True,,325201400.0,100
0.4189424,-1.0,1.0,14600,0.86178756,1.0,[0.296 1.947],67.76724,11.583042,1.0,100.0,39.4973,-69.62323,146,2.0,100.0,-68.665375,,1375.1084,-108.162674,-40.395428,99.47,-1273395.0,1865.9043354988098,0.03256284,1,67.72067,1694.2035,-69.62323,57401510.0,0.86178756,-68.66537394523621,184.59804,-1847.2808,1759867,,True,,113603.26,100
0.4189424,-1.0,1.0,14700,0.86830133,1.0,[0.297 1.885],52.40606,11.56423,1.0,100.0,33.3571,-73.156265,147,2.0,100.0,-68.92464,,349492.16,-102.28173,-49.87567,99.4,-236036670000000.0,1877.6413881778717,0.36300868,1,11205.41,1246.4272,-73.156265,6.647762e+24,0.86830133,-68.92463511168957,48336.105,-1337.9727,1769807,,True,,7053225.5,100
0.4189424,-1.0,1.0,14800,0.85857964,1.0,[0.21  1.795],82.702446,13.989293,1.0,100.0,63.218544,-88.81491,148,2.0,100.0,-69.418816,,2051.5332,-132.63736,-49.934914,100.51,-4411165.5,1889.6475253105164,0.059248008,1,62.587704,4192.284,-88.81491,332323600.0,0.85857964,-69.4188176073134,237.29648,-4420.271,1779858,,True,,254969.38,100
0.4189424,-1.0,1.0,14900,0.8586556,1.0,[0.202 1.857],82.89395,14.910153,1.0,100.0,62.609947,-72.99617,149,2.0,100.0,-71.09267,,65395004.0,-133.70262,-50.808666,102.39,-1.5589482e+17,1901.0010254383087,0.2837335,1,1133614.0,4142.319,-72.99617,4.63249e+29,0.8586556,-71.09266988649965,6786525.5,-4371.3623,1790097,,True,,3654050600.0,100
0.4189424,-1.0,1.0,15000,0.8682163,1.0,[0.237 1.977],63.266644,12.165096,1.0,100.0,35.707497,-77.04047,150,2.0,100.0,-68.22601,,379204350.0,-103.93351,-40.666866,98.78,-2.2647747e+18,1911.9667508602142,0.15021221,1,6760491.0,1423.0149,-77.04047,2.8813317e+32,0.8682163,-68.22601284310221,46123990.0,-1556.4352,1799975,,True,,5152796700.0,100
0.4189424,-1.0,1.0,15100,0.8599746,1.0,[0.247 2.101],73.061165,11.140057,1.0,100.0,56.171803,-89.74653,151,2.0,100.0,-67.481766,,148182.02,-123.653564,-50.5924,98.58,-539624500.0,1922.995612859726,0.00541558,1,2346.3523,3279.372,-89.74653,8971646000000.0,0.8599746,-67.48176214292646,14815.717,-3457.3008,1809833,,True,,6672669.5,100
0.4189424,-1.0,1.0,15200,0.86434734,1.0,[0.145 2.029],58.3843,12.339999,1.0,100.0,39.473583,-77.11647,152,2.0,100.0,-69.3714,,2793296600.0,-108.844986,-50.460686,100.14,-3.919565e+16,1936.4215099811554,0.013659504,1,31842268.0,1710.4393,-77.11647,1.1899639e+29,0.86434734,-69.37140270173549,279122850.0,-1824.0621,1819847,,True,,4884803600.0,100
0.4189424,-1.0,1.0,15300,0.85776734,1.0,[0.168 2.152],63.610405,11.734524,1.0,100.0,37.15626,-65.11454,153,2.0,100.0,-67.046684,,2470.0945,-104.20294,-40.592537,97.53,-5593110.5,1950.8710281848907,0.017297294,1,98.31072,1518.2866,-65.11454,1652289500.0,0.85776734,-67.04668340563774,348.083,-1653.1604,1829600,,True,,110616.78,100
0.4189424,-1.0,1.0,15400,0.86070687,1.0,[0.418 2.144],57.55474,11.468256,1.0,100.0,42.529007,-68.92585,154,2.0,100.0,-65.58066,,108751.92,-108.109665,-50.554924,94.94,-2208634400.0,1962.0684356689453,0.00047867288,1,2928.4634,1940.2373,-68.92585,398794300000000.0,0.86070687,-65.5806578783691,12530.025,-2050.6538,1839094,,True,,3599661.2,100
0.4189424,-1.0,1.0,15500,0.86773723,1.0,[0.173 2.095],63.66816,12.558462,1.0,100.0,47.000973,-72.69776,155,2.0,100.0,-66.86385,,9434616000.0,-113.86482,-50.196663,96.61,-3.8002225e+17,1974.8549933433533,0.13199162,1,108733000.0,2366.806,-72.69776,7.9098946e+30,0.86773723,-66.86385178729891,944735740.0,-2501.9246,1848755,,True,,301652300000.0,100
0.4189424,-1.0,1.0,15600,0.8620753,1.0,[0.153 2.219],57.02025,11.585445,1.0,100.0,41.09413,-74.23408,156,2.0,100.0,-65.545944,,23103042.0,-106.640076,-49.619827,95.39,-1.1278861e+19,1987.6512339115143,0.1673209,1,630083.8,1822.95,-74.23408,1.0830699e+34,0.8620753,-65.54594762921333,2880267.0,-1931.3247,1858294,,True,,587507650.0,100
0.4189424,-1.0,1.0,15700,0.8587172,1.0,[0.119 2.339],75.00421,13.728156,1.0,100.0,49.077656,-70.96245,157,2.0,100.0,-66.80124,,325304800.0,-115.87889,-40.87468,96.86,-1.9165405e+16,2002.9096739292145,0.0040933555,1,4556877.0,2597.0789,-70.96245,1.0445653e+28,0.8587172,-66.80123186215758,33117446.0,-2784.5957,1867980,,True,,6457748500.0,100
0.4189424,-1.0,1.0,15800,0.8590684,1.0,[0.08  2.457],49.596775,10.079844,1.0,100.0,35.39482,-59.517654,158,2.0,100.0,-63.86661,,58407204.0,-99.26143,-49.664654,93.27,-254352100000000.0,2017.736664533615,0.009208978,1,809579.5,1354.3965,-59.517654,9.62267e+24,0.8590684,-63.8666104619205,5901485.0,-1436.3888,1877307,,True,,1121569200.0,100
0.4189424,-1.0,1.0,15900,0.8662388,1.0,[0.032 2.573],48.29852,10.577828,1.0,100.0,25.320948,-65.74096,159,2.0,100.0,-63.620697,,32091972000.0,-88.94165,-40.64313,92.99,-1.248562e+19,2029.0499267578125,0.019897372,1,324277950.0,753.0407,-65.74096,2.5782642e+34,0.8662388,-63.62070469021797,3192937200.0,-830.7968,1886606,,True,,85197595000.0,100
0.4189424,-1.0,1.0,16000,0.86287516,1.0,[0.064 2.694],51.71477,10.453328,1.0,100.0,28.257397,-65.82213,160,2.0,100.0,-64.27512,,161722110.0,-92.532524,-40.817753,94.01,-3.895897e+17,2041.4924473762512,0.5209826,1,5126694.5,907.7527,-65.82213,1.9098492e+31,0.86287516,-64.27512498155237,22612216.0,-996.896,1896007,,True,,3413276700.0,100
0.4189424,-1.0,1.0,16100,0.8646617,1.0,[0.074 2.818],68.12713,11.501905,1.0,100.0,45.20339,-65.85714,161,2.0,100.0,-63.95024,,8681635000.0,-109.153625,-41.026497,93.3,-1.158549e+20,2057.044106721878,0.042003997,1,89537070.0,2175.64,-65.85714,5.6077796e+35,0.8646617,-63.95023940965533,863872450.0,-2330.3445,1905337,,True,,131625394000.0,100
0.4189424,-1.0,1.0,16200,0.86316127,1.0,[0.044 2.697],56.471905,10.721714,1.0,100.0,33.106674,-71.96314,162,2.0,100.0,-64.5236,,1641443000.0,-97.63027,-41.158367,94.14,-9.822439e+17,2069.8918883800507,0.002717044,1,22900498.0,1211.0071,-71.96314,8.537908e+31,0.86316127,-64.52359809190035,164702620.0,-1317.3064,1914751,,True,,4682873000.0,100
0.4189424,-1.0,1.0,16300,0.85734206,1.0,[0.03  2.573],40.16981,9.8003845,1.0,100.0,25.33586,-60.207027,163,2.0,100.0,-64.37588,,88186780.0,-89.71173,-49.54192,93.18,-6.9234675e+16,2084.232321023941,0.051597252,1,1057858.8,737.9533,-60.207027,1.6568783e+30,0.85734206,-64.37587186306715,8775438.0,-791.7386,1924069,,True,,364793630.0,100
0.4189424,-1.0,1.0,16400,0.8556219,1.0,[0.028 2.448],49.691753,11.731606,1.0,100.0,34.399014,-62.355038,164,2.0,100.0,-64.926056,,1971291300.0,-99.32507,-49.63332,94.44,-1.4049172e+18,2098.1486423015594,0.21231212,1,22297634.0,1320.9226,-62.355038,2.9134445e+32,0.8556219,-64.9260591095686,196386430.0,-1403.2288,1933513,,True,,18197705000.0,100
0.4189424,-1.0,1.0,16500,0.8647429,1.0,[0.04  2.323],39.20088,10.346155,1.0,100.0,24.727018,-67.66222,165,2.0,100.0,-64.37293,,3184226200000.0,-89.09995,-49.899075,94.52,-6.495585e+19,2112.562800884247,0.006318522,1,31905913000.0,718.4684,-67.66222,1.6080349e+36,0.8647429,-64.37293373018503,316820650000.0,-769.69086,1942965,,True,,24767397000000.0,100
0.4189424,-1.0,1.0,16600,0.8573334,1.0,[0.031 2.448],43.85824,11.557743,1.0,100.0,29.384007,-74.97156,166,2.0,100.0,-64.71005,,887.7351,-94.094055,-50.235817,93.88,-1066225.5,2126.4025073051453,0.04142889,1,33.873817,997.0013,-74.97156,268620770.0,0.8573334,-64.71004795610905,124.10977,-1061.1179,1952353,,True,,15350.868,100
0.4189424,-1.0,1.0,16700,0.85454607,1.0,[0.046 2.387],44.949455,11.142787,1.0,100.0,28.279428,-69.1033,167,2.0,100.0,-66.03051,,2879218200.0,-94.30994,-49.36048,96.14,-1.988402e+19,2138.3527081012726,0.2402253,1,34751308.0,923.88794,-69.1033,8.71672e+34,0.85454607,-66.03050525978207,287771500.0,-991.2346,1961967,,True,,3954055700.0,100
0.4189424,-1.0,1.0,16800,0.8543514,1.0,[0.054 2.512],47.95713,9.295601,1.0,100.0,23.173367,-68.893555,168,2.0,100.0,-64.631676,,1101334.4,-87.80504,-39.847908,94.19,-142126560000.0,2150.075736284256,0.25088155,1,21472.994,623.4132,-68.893555,3.4366772e+18,0.8543514,-64.6316699616611,126575.37,-700.0735,1971386,,True,,6784624.5,100
0.4189424,-1.0,1.0,16900,0.8688358,1.0,[-0.022  2.611],44.05828,10.0926485,1.0,100.0,31.756216,-61.124825,169,2.0,100.0,-62.200573,,20059.15,-93.95679,-49.898506,90.13,-22555830.0,2162.213496208191,0.048889704,1,407.2256,1110.319,-61.124825,119560460000.0,0.8688358,-62.200570266097785,2034.6003,-1175.0215,1980399,,True,,182654.98,100
0.4189424,-1.0,1.0,17000,0.86606866,1.0,[-0.122  2.687],34.847866,9.629076,1.0,100.0,21.52826,-60.96123,170,2.0,100.0,-62.807148,,9067943.0,-84.3354,-49.487537,91.05,-7.600123e+18,2173.1003289222717,0.003716792,1,300622.7,556.18494,-60.96123,3.5251605e+34,0.86606866,-62.80714589029551,1255440.4,-596.6623,1989504,,True,,65722736.0,100
0.4189424,-1.0,1.0,17100,0.86628556,1.0,[-0.156  2.567],46.9618,10.378272,1.0,100.0,33.63743,-70.43869,171,2.0,100.0,-63.532925,,1523580700.0,-97.17035,-50.20855,92.62,-8219562400000000.0,2185.9120786190033,0.036083676,1,22757288.0,1239.1852,-70.43869,1.2501398e+28,0.86628556,-63.53291933536529,166980030.0,-1312.6962,1998766,,True,,22227403000.0,100
0.4189424,-1.0,1.0,17200,0.86141527,1.0,[-0.105  2.681],63.074043,11.19006,1.0,100.0,39.086273,-66.12017,172,2.0,100.0,-65.103775,,844994000.0,-104.19005,-41.116005,95.35,-1768834200000000.0,2199.9175148010254,0.39865205,1,9831918.0,1652.9541,-66.12017,1.779138e+26,0.86141527,-65.10377651795744,84545540.0,-1785.5618,2008301,,True,,8958471000.0,100
0.4189424,-1.0,1.0,17300,0.86823845,1.0,[-0.153  2.797],36.795017,9.935954,1.0,100.0,24.607527,-62.451576,173,2.0,100.0,-62.22315,,1420063000.0,-86.83067,-50.035656,90.86,-3.27055e+16,2215.5480353832245,0.024888063,1,16358790.0,704.2535,-62.451576,5.2520392e+29,0.86823845,-62.223148102611304,141353810.0,-749.3815,2017387,,True,,3213126000.0,100
0.4189424,-1.0,1.0,17400,0.85683864,1.0,[-0.176  2.674],47.30686,10.218648,1.0,100.0,24.799883,-62.387352,174,2.0,100.0,-62.298412,,80048480.0,-87.0983,-39.791435,90.98,-502301630000000.0,2229.508200407028,0.13921271,1,1467974.8,719.45496,-62.387352,4.5339256e+25,0.85683864,-62.29841447725892,9748570.0,-794.05066,2026485,,True,,370433380.0,100
0.4189424,-1.0,1.0,17500,0.8580222,1.0,[-0.116  2.784],54.209625,10.710697,1.0,100.0,31.164062,-70.04662,175,2.0,100.0,-63.17679,,75410010.0,-94.34085,-40.131226,92.14,-2.2530216e+18,2242.7035989761353,0.49509633,1,1585400.4,1085.9178,-70.04662,5.2901457e+32,0.8580222,-63.17678768023848,8366564.5,-1183.8723,2035699,,True,,1100163200.0,100
0.4189424,-1.0,1.0,17600,0.86253047,1.0,[-0.14   2.907],51.402153,12.014186,1.0,100.0,37.043488,-74.41129,176,2.0,100.0,-64.121994,,967697150.0,-101.16548,-49.76333,93.4,-2.072625e+18,2257.1549940109253,0.015409905,1,11018282.0,1516.5604,-74.41129,5.538073e+32,0.86253047,-64.1219966134429,96491560.0,-1604.6311,2045039,,True,,9807160000.0,100
0.4189424,-1.0,1.0,17700,0.8615548,1.0,[-0.117  3.03 ],46.541267,10.085356,1.0,100.0,25.541733,-63.195225,177,2.0,100.0,-61.52416,,14205165.0,-87.065895,-40.524628,89.75,-7.845156e+16,2270.7567121982574,0.22745377,1,297554.12,754.09454,-63.195225,1.1805728e+30,0.8615548,-61.524162513911726,1586146.8,-826.2941,2054014,,True,,44103020.0,100
0.4189424,-1.0,1.0,17800,0.85941917,1.0,[-0.068  2.915],32.189724,7.868116,1.0,100.0,21.092312,-59.21335,178,2.0,100.0,-61.351505,,13863617.0,-82.44382,-50.254093,89.21,-36462033000000.0,2284.776572227478,0.068671495,1,148726.2,506.79282,-59.21335,1.1144356e+24,0.85941917,-61.351505219787356,1379551.9,-541.33136,2062935,,True,,9414907.0,100
0.4189424,-1.0,1.0,17900,0.8626006,1.0,[0.16  2.813],41.641388,9.787837,1.0,100.0,29.314259,-61.676605,179,2.0,100.0,-62.773556,,16036.168,-92.08781,-50.44642,91.75,-49971384.0,2297.919056415558,0.063845485,1,671.47876,955.1274,-61.676605,733973800000.0,0.8626006,-62.773549900203946,2283.028,-1012.92505,2072110,,True,,452661.53,100
0.4189424,-1.0,1.0,18000,0.858292,1.0,[0.263 2.885],37.6336,9.054211,1.0,100.0,25.590776,-63.43239,180,2.0,100.0,-62.436314,,30611226.0,-88.02709,-50.393494,91.24,-231297080000000.0,2308.369682073593,0.011671833,1,398442.03,736.8666,-63.43239,2.4003731e+25,0.858292,-62.4363136972487,3060819.5,-784.0741,2081234,,True,,283047600.0,100
0.4189424,-1.0,1.0,18100,0.8612252,1.0,[0.215 3.   ],41.75292,8.682799,1.0,100.0,30.472862,-60.95396,181,2.0,100.0,-61.640575,,105095780.0,-92.113434,-50.360516,90.18,-5.8695607e+16,2318.766253709793,0.029286178,1,2719903.2,1003.98615,-60.95396,1.02024945e+30,0.8612252,-61.640572908967734,14344422.0,-1062.0936,2090252,,True,,2004162600.0,100
0.4189424,-1.0,1.0,18200,0.8601676,1.0,[0.212 3.125],48.522697,10.371778,1.0,100.0,27.870995,-61.849472,182,2.0,100.0,-61.65156,,60064.93,-89.52256,-40.999863,90.02,-5648336000.0,2330.0937814712524,0.031830374,1,2579.0154,884.3661,-61.849472,5177252400000000.0,0.8601676,-61.65156532764435,9194.615,-962.844,2099254,,True,,1329620.9,100
0.4189424,-1.0,1.0,18300,0.86467487,1.0,[0.305 3.209],61.411255,10.682516,1.0,100.0,40.297573,-67.867035,183,2.0,100.0,-62.234695,,655152.9,-102.53227,-41.121017,90.69,-53190347000000.0,2341.4373064041138,0.07467312,1,20573.326,1738.0105,-67.867035,1.7902596e+23,0.86467487,-62.23470023661852,90476.02,-1863.7179,2108323,,True,,14279946.0,100
0.4189424,-1.0,1.0,18400,0.8539312,1.0,[0.548 3.269],47.4392,8.267482,1.0,100.0,28.519487,-56.312668,184,2.0,100.0,-60.27705,,189352.8,-88.79654,-41.357338,87.69,-756342260000.0,2352.746076822281,0.049758397,1,4661.656,881.71246,-56.312668,1.016544e+20,0.8539312,-60.277049798369404,20510.557,-956.7245,2117092,,True,,3145325.0,100
0.4189424,-1.0,1.0,18500,0.85771394,1.0,[0.466 3.174],36.391624,8.033438,1.0,100.0,24.194242,-66.20903,185,2.0,100.0,-62.449562,,1360638000.0,-86.64381,-50.252182,91.65,-3.11362e+16,2366.9144809246063,2.003227,1,16099564.0,649.8976,-66.20903,4.9747112e+29,0.85771394,-62.44956172719598,135672080.0,-694.0402,2126257,,True,,2169334000.0,100
0.4189424,-1.0,1.0,18600,0.862409,1.0,[0.449 3.05 ],36.671265,9.873559,1.0,100.0,21.10478,-63.563118,186,2.0,100.0,-65.835075,,50688570.0,-86.93986,-50.268593,95.88,-118275960000000.0,2380.767932653427,0.032101322,1,1625156.5,542.8989,-63.563118,6.961889e+24,0.862409,-65.83507598802447,7921015.5,-587.72314,2135845,,True,,664527900.0,100
0.4189424,-1.0,1.0,18700,0.8550411,1.0,[0.5   2.936],34.283413,8.460849,1.0,100.0,22.913616,-59.844288,187,2.0,100.0,-62.314342,,9992753.0,-85.22796,-50.944546,91.04,-2754292700000000.0,2393.293228149414,0.050912157,1,225324.0,596.6197,-59.844288,4.9422694e+27,0.8550411,-62.31434311658144,1179667.8,-635.79663,2144949,,True,,91572810.0,100
0.4189424,-1.0,1.0,18800,0.8623706,1.0,[0.454 2.82 ],45.215652,9.584884,1.0,100.0,32.80485,-70.414444,188,2.0,100.0,-62.936913,,288745500.0,-95.74177,-50.526115,91.73,-2.1451983e+16,2404.5525414943695,0.8383664,1,3715609.0,1168.0282,-70.414444,9.908824e+28,0.8623706,-62.936917379796505,29173290.0,-1236.1744,2154122,,True,,1867881300.0,100
0.4189424,-1.0,1.0,18900,0.8573245,1.0,[0.429 2.943],26.50378,6.948215,1.0,100.0,16.217669,-74.157005,189,2.0,100.0,-60.989483,,3350952200.0,-77.20715,-50.703373,89.42,-5929293600000000.0,2415.4687972068787,0.06655413,1,34019824.0,311.29047,-74.157005,6.412346e+28,0.8573245,-60.9894840092957,333370300.0,-334.70486,2163064,,True,,1156492400.0,100
0.4189424,-1.0,1.0,19000,0.85875374,1.0,[0.389 2.824],60.506607,12.105667,1.0,100.0,37.63643,-79.275734,190,2.0,100.0,-64.283554,,50982550.0,-101.91999,-41.413383,93.7,-1822503700000000.0,2427.5426633358,0.11200617,1,1423254.5,1563.0481,-79.275734,2.2303224e+26,0.85875374,-64.28355851396918,6714154.5,-1685.0767,2172434,,True,,1113842300.0,100
0.4189424,-1.0,1.0,19100,0.85628134,1.0,[0.431 2.706],44.4771,9.961641,1.0,100.0,20.46346,-66.26305,191,2.0,100.0,-64.61252,,508472000.0,-85.07598,-40.59888,94.51,-2.9156018e+17,2441.419917345047,0.14283572,1,6277001.0,517.98755,-66.26305,1.9550283e+31,0.85628134,-64.61251878827811,50792420.0,-583.92584,2181885,,True,,716287040.0,100
0.4189424,-1.0,1.0,19200,0.8671494,1.0,[0.426 2.581],42.64203,10.101975,1.0,100.0,26.457771,-68.21658,192,2.0,100.0,-66.239334,,5785170.5,-92.6971,-50.05507,96.65,-12722663000000.0,2456.7319819927216,0.017650703,1,81700.47,802.0634,-68.21658,4.4060053e+22,0.8671494,-66.23932797417045,582567.7,-862.6729,2191550,,True,,31382744.0,100
0.4189424,-1.0,1.0,19300,0.86179227,1.0,[0.353 2.48 ],48.70846,10.148392,1.0,100.0,24.465437,-63.1306,193,2.0,100.0,-64.59289,,59977332.0,-89.05833,-40.349865,94.13,-6.5262217e+16,2468.064177274704,0.6937322,1,1446608.5,701.5473,-63.1306,6.810021e+29,0.86179227,-64.59289176270366,7301530.0,-780.62946,2200963,,True,,531426140.0,100
0.4189424,-1.0,1.0,19400,0.8583672,1.0,[0.376 2.357],40.18579,10.34883,1.0,100.0,24.251968,-68.02319,194,2.0,100.0,-66.10005,,57933224.0,-90.35202,-50.16623,95.98,-1745306400000000.0,2478.3714427948,0.15828092,1,1036679.25,695.2563,-68.02319,1.0512245e+27,0.8583672,-66.10005112946034,6651431.0,-749.0852,2210561,,True,,573366600.0,100
0.4189424,-1.0,1.0,19500,0.86374795,1.0,[0.323 2.244],58.316597,11.288628,1.0,100.0,42.662155,-70.92488,195,2.0,100.0,-66.08942,,490625820.0,-108.75157,-50.434975,96.37,-1.6287216e+18,2489.2966253757477,0.23012878,1,5977524.0,1947.4927,-70.92488,2.0642749e+32,0.86374795,-66.089413099885,49061160.0,-2060.8513,2220198,,True,,8251197400.0,100
0.4189424,-1.0,1.0,19600,0.8537636,1.0,[0.306 2.367],58.03182,11.195649,1.0,100.0,42.572422,-65.25775,196,2.0,100.0,-65.956406,,68204760.0,-108.52883,-50.497013,95.9,-1.0284358e+19,2500.8500123023987,0.001100838,1,929971.94,1937.7537,-65.25775,8.39329e+33,0.8537636,-65.95640940174461,6805739.0,-2050.0078,2229788,,True,,705879700.0,100
0.4189424,-1.0,1.0,19700,0.8622966,1.0,[0.26  2.251],48.609344,10.671542,1.0,100.0,33.361374,-62.4934,197,2.0,100.0,-65.800644,,2111726600.0,-99.16202,-50.552673,95.79,-7.2105406e+16,2511.634174823761,0.87600344,1,28834032.0,1226.8629,-62.4934,8.381058e+29,0.8622966,-65.80064582020044,214113500.0,-1305.6232,2239367,,True,,21671041000.0,100
0.4189424,-1.0,1.0,19800,0.86994433,1.0,[0.278 2.128],65.90066,12.327689,1.0,100.0,48.59871,-64.95929,198,2.0,100.0,-67.164276,,511.5678,-115.762985,-49.862328,96.95,-3102795.5,2523.2190136909485,0.07041057,1,33.535202,2513.8062,-64.95929,438327040.0,0.86994433,-67.16427763819695,90.681175,-2658.567,2249062,,True,,71994.96,100
0.4189424,-1.0,1.0,19900,0.8570659,1.0,[0.28  2.065],60.580353,12.511276,1.0,100.0,45.260044,-71.7387,199,2.0,100.0,-65.79408,,47448.977,-111.05412,-50.47377,95.39,-23672630000.0,2538.3526916503906,0.08362802,1,2507.646,2205.0032,-71.7387,3.7431593e+16,0.8570659,-65.79408081233501,7357.4067,-2327.334,2258601,,True,,4632098.5,100
0.4189424,-1.0,1.0,20000,0.86397576,1.0,[0.525 2.117],66.33264,12.300209,1.0,100.0,37.32753,-61.25938,200,2.0,100.0,-70.12546,,60844.402,-107.452995,-41.120358,101.64,-96241784.0,2550.492124080658,0.009535653,1,1766.6564,1544.6396,-61.25938,412264000000.0,0.86397576,-70.12546631738543,8368.493,-1691.3057,2268765,,True,,2069942.1,100
0.4189424,-1.0,1.0,20100,0.8577372,1.0,[0.628 2.188],48.255745,11.442566,1.0,100.0,31.110584,-63.99343,201,2.0,100.0,-67.84472,,12948662.0,-98.95531,-50.699562,98.71,-4.7460127e+16,2562.085367202759,0.0045833616,1,577570.8,1098.8007,-63.99343,3.7385585e+29,0.8577372,-67.84472317621112,1998422.9,-1176.4202,2278636,,True,,568416830.0,100
0.4189424,-1.0,1.0,20200,0.85860753,1.0,[0.619 2.063],54.563145,11.707969,1.0,100.0,37.85646,-68.34547,202,2.0,100.0,-67.79316,,661784.1,-105.64962,-51.086475,98.74,-807869400.0,2575.655715227127,0.002182723,1,7437.5596,1570.188,-68.34547,65600924000000.0,0.85860753,-67.79315970569849,65822.55,-1669.4242,2288510,,True,,4098111.2,100
0.4189424,-1.0,1.0,20300,0.8665291,1.0,[0.714 1.982],51.828438,12.109149,1.0,100.0,32.85527,-67.61895,203,2.0,100.0,-69.90116,,205941870.0,-102.75643,-50.927994,101.61,-6377781600000000.0,2586.446163415909,0.24932833,1,2604547.5,1226.1002,-67.61895,5.073513e+27,0.8665291,-69.90116250157357,20656982.0,-1315.6387,2298671,,True,,3909910300.0,100
