EpThisIter,Weights,TimeElapsed,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,ReturnMeanIW,InitialBound,InitialReturnMin,EpRewMean,StdIW,EpisodesSoFar,InitialReturnStd,Iteration,MeanIW,Bound,MaxIW,MinIW,EmpiricalD2,EpLenMean
100,[ 0.348 -0.012  1.261  0.881 -2.032],2503.970102071762,176871470.0,14.098292,469519,-1.964569e-06,2131.6416,652.0521,-14.061703,-110.68723978022516,20.319252,20700,6.247893,207,3.2126694,2131.6416,347.52042,1.9110119e-05,1025.2314,17.86
100,[ 0.352 -0.011  1.289  0.89  -2.038],2515.7749173641205,42741790.0,15.127137,471317,-3.5858154e-06,1381.7606,637.6567,-15.291153,-110.99615754309144,10.117655,20800,5.713754,208,2.145784,1381.7606,99.792984,0.00015002716,137.10176,17.98
100,[ 0.362  0.009  1.275  0.88  -2.038],2526.292757987976,60007796.0,12.7092285,473116,5.531311e-07,1343.6196,641.59015,-15.926838,-110.48547987668752,11.854047,20900,6.951377,209,2.0745032,1343.6196,155.73492,0.00024791528,1740.1533,17.99
100,[ 0.34   0.012  1.303  0.884 -2.029],2537.394906759262,8254642.5,10.584241,474894,-9.059906e-07,931.3305,651.5357,-14.45821,-110.51215148348915,4.521226,21000,5.8537517,210,1.4339339,931.3305,183.37961,0.00032069895,113.765564,17.78
100,[ 3.529e-01 -1.764e-03  1.296e+00  8.574e-01 -2.022e+00],2548.3081941604614,1206536100.0,12.444755,476744,1.335144e-06,3946.6934,597.5894,-16.206932,-110.8535524217663,57.961903,21100,6.326892,211,6.492866,3946.6934,592.1254,3.0454033e-09,2061106000000.0,18.5
100,[ 0.365  0.007  1.325  0.893 -2.023],2560.444894552231,37193284.0,11.053738,478692,9.536743e-07,1556.1764,533.1791,-17.048388,-111.70056894197212,11.310792,21200,6.1559,212,2.9041326,1556.1764,145.93335,2.9780645e-05,14179.554,19.48
100,[ 0.376  0.016  1.29   0.89  -2.03 ],2572.1604418754578,5502357.5,12.848556,480560,-9.727478e-07,847.3997,589.19916,-12.694113,-111.10335118791231,3.982884,21300,6.3480086,213,1.4340056,847.3997,26.703308,0.0030744746,108.37968,18.68
100,[ 0.394  0.028  1.286  0.901 -2.033],2582.4606757164,122641690.0,12.021248,482369,2.2888185e-06,1446.0513,630.85944,-14.90922,-110.56128831675967,17.487051,21400,6.46894,214,2.2641258,1446.0513,178.89056,2.0416118e-07,119670.72,18.09
100,[ 0.386  0.005  1.28   0.886 -2.037],2593.5737450122833,4130071800.0,13.524488,484222,1.4495849e-06,6442.5747,600.6938,-15.950443,-111.01841662936498,108.68582,21500,6.3636193,215,10.89721,6442.5747,1102.3157,1.7814288e-22,inf,18.53
100,[ 0.371 -0.02   1.253  0.928 -2.025],2605.980049133301,11399403.0,14.119145,486114,9.441376e-07,872.14264,574.7912,-14.41287,-111.64282535319549,5.931491,21600,6.017325,216,1.5177548,872.14264,96.09453,0.0001817352,77.31955,18.92
100,[ 3.848e-01 -1.322e-03  1.242e+00  9.285e-01 -2.027e+00],2616.8255801200867,330499840.0,13.7240715,487943,2.861023e-06,2053.3005,624.19086,-14.256786,-110.88886631174715,29.610544,21700,6.919548,217,3.338608,2053.3005,439.7014,3.9774926e-11,197704940000.0,18.29
100,[ 0.385  0.004  1.261  0.899 -2.04 ],2628.2806372642517,19563482.0,13.406267,489819,-9.441376e-07,1021.1405,591.3098,-16.46302,-111.3009231228049,7.5370717,21800,6.9550114,218,1.7294075,1021.1405,60.81284,0.00011512497,326.1454,18.76
100,[ 0.395  0.022  1.241  0.879 -2.045],2639.7794246673584,1271251.0,11.335496,491644,-1.6593933e-06,776.9092,617.7702,-15.631111,-110.94167367010883,1.8125502,21900,6.085208,219,1.254474,776.9092,12.04282,0.025484608,3.2274094,18.25
100,[ 4.134e-01  1.349e-03  1.251e+00  8.727e-01 -2.046e+00],2650.849613904953,4837635.0,14.475918,493428,8.773804e-07,884.7577,653.42365,-15.355759,-110.47255196452237,3.3388362,22000,6.5677657,220,1.3481838,884.7577,33.065426,0.002185431,27.675959,17.84
100,[ 0.403  0.022  1.225  0.857 -2.049],2661.873864173889,2637154.5,14.859859,495199,-1.6784668e-06,788.9696,666.4078,-14.495979,-110.31940031582847,2.4370277,22100,7.0308814,221,1.1860508,788.9696,15.999611,0.0037137093,46.62694,17.71
100,[ 0.403  0.028  1.236  0.851 -2.054],2670.944631576538,146653310.0,12.694305,496996,-1.1634827e-06,2165.02,637.40875,-19.342962,-110.54781618584002,18.933107,22200,6.451256,222,3.3681188,2165.02,183.93834,4.9143364e-05,16678.8,17.97
100,[ 0.404  0.026  1.202  0.841 -2.059],2682.2217259407043,27199.62,12.32138,498884,-2.5939942e-06,592.4843,574.09265,-16.065777,-111.05158167646537,0.28219786,22300,6.7041664,223,1.031329,592.4843,2.3429205,0.4034686,1.096464,18.88
100,[ 0.398  0.031  1.198  0.838 -2.057],2692.0145037174225,276777100.0,12.768797,500722,2.3841858e-07,1775.6805,607.4324,-12.776178,-110.98448849909857,27.568647,22400,6.237466,224,2.946055,1775.6805,301.35046,8.968598e-15,9.1718566e+18,18.38
100,[ 0.421  0.029  1.166  0.867 -2.058],2703.274926662445,1397818.1,13.002875,502513,-2.0980835e-07,774.6401,649.6948,-15.114494,-110.81180317823586,1.8061059,22500,6.3476634,225,1.191387,774.6401,12.97765,0.00887214,3.2755232,17.91
100,[ 0.421  0.039  1.149  0.854 -2.056],2712.838528394699,58029350.0,14.299406,504340,-2.0980835e-06,1292.7137,620.31476,-15.603243,-110.95839410605544,12.2351885,22600,6.418127,226,2.0670528,1292.7137,113.15816,3.8975013e-05,141885.77,18.27
100,[ 0.435  0.039  1.179  0.872 -2.056],2723.207070350647,3295700.8,12.79468,506146,-4.196167e-07,844.94995,635.5738,-15.875687,-110.81816033906058,2.8582249,22700,6.2005076,227,1.328303,844.94995,32.09773,0.0029874346,24.017433,18.06
100,[ 0.442  0.057  1.164  0.875 -2.053],2733.9414455890656,13729126.0,15.875551,507964,9.918213e-07,1082.5979,629.7224,-15.716223,-110.95814974895791,5.873531,22800,6.557978,228,1.7206619,1082.5979,71.768326,0.00063656375,297.1698,18.18
100,[ 0.434  0.064  1.135  0.862 -2.057],2744.082717180252,1539347000.0,13.142597,509806,-4.196167e-07,4141.227,613.4821,-19.446865,-111.17057823057225,63.42731,22900,6.7117543,229,6.6504755,4141.227,649.93567,1.0668764e-08,3287817000.0,18.42
100,[ 0.457  0.073  1.108  0.882 -2.06 ],2756.527232646942,109409704.0,13.865961,511693,2.5558472e-06,1774.2051,588.3645,-15.43207,-111.67184004672993,17.779524,23000,7.024384,230,3.0053182,1774.2051,185.59555,1.08942995e-05,62088.203,18.87
100,[ 0.461  0.083  1.117  0.913 -2.061],2768.592940568924,14328518.0,13.41101,513634,-1.7356873e-06,833.77484,551.358,-14.572952,-112.07713621160254,6.850667,23100,6.681789,231,1.5124348,833.77484,94.68225,1.269478e-05,23364.88,19.41
100,[ 0.467  0.084  1.132  0.895 -2.063],2778.5964636802673,26528470000.0,14.112292,515469,2.002716e-06,16360.636,619.28906,-15.581577,-111.30761347060402,265.2932,23200,6.40016,232,26.241627,16360.636,8765.142,3.8091986e-07,156988.38,18.35
100,[ 0.475  0.111  1.128  0.891 -2.062],2790.931188106537,5963107.0,14.201506,517249,1.964569e-06,837.27075,657.3179,-14.766558,-110.64007684526464,3.6977658,23300,6.277506,233,1.2733521,837.27075,33.039497,0.00042303206,80.26039,17.8
100,[ 0.479  0.104  1.114  0.893 -2.075],2801.3898158073425,115991.25,14.768694,519189,2.2792817e-06,574.26654,549.0037,-17.265028,-111.9499488766317,0.60932827,23400,6.846911,234,1.044537,574.26654,4.960579,0.21583375,1.3944092,19.4
100,[ 0.475  0.102  1.123  0.898 -2.084],2810.9564208984375,4672526.0,14.908852,521016,-4.196167e-07,826.0444,629.9217,-15.202173,-110.89713715244889,3.3957126,23500,7.235912,235,1.3046539,826.0444,35.066616,0.0004311083,27.076591,18.27
100,[ 0.488  0.093  1.113  0.901 -2.09 ],2821.4849457740784,890351400.0,13.232325,522838,1.5926361e-06,3130.1633,628.9054,-13.220694,-111.15190775833453,48.133858,23600,6.2341204,236,4.948963,3130.1633,2118.3442,1.2063293e-11,30564674000.0,18.22
100,[ 0.5    0.115  1.124  0.926 -2.091],2833.3785943984985,2508821.2,12.275097,524764,-1.1062622e-06,659.6283,563.1511,-17.232832,-111.68162356864683,2.7846572,23700,7.211892,237,1.1707934,659.6283,45.634987,0.0007984561,19.97322,19.26
100,[ 0.505  0.113  1.113  0.933 -2.094],2842.726678609848,355733950.0,14.240512,526637,-2.2888185e-06,2335.5435,591.93414,-15.270733,-111.57321495123368,32.365917,23800,6.387621,238,3.9739082,2335.5435,413.852,1.5288997e-09,2904452200000.0,18.73
100,[ 0.488  0.104  1.088  0.903 -2.081],2854.627074241638,20853410.0,14.308924,528550,-3.0517577e-07,892.11847,566.71466,-16.855227,-111.88562252036206,8.055132,23900,6.3608913,239,1.5724481,892.11847,109.30158,7.7699646e-05,4299.952,19.13
100,[ 0.483  0.136  1.064  0.897 -2.036],2866.2468609809875,8478029.0,12.797469,530487,-1.5640259e-06,810.9853,553.3472,-17.797937,-112.0101746434203,5.2313867,24000,6.7624345,240,1.4538269,810.9853,41.191864,0.0001342833,542.4288,19.37
100,[ 0.455  0.133  1.061  0.911 -2.004],2877.1182100772858,248439.39,12.811266,532385,1.6212464e-07,608.0158,573.66876,-13.669781,-111.86729230579027,0.8690576,24100,6.147576,241,1.0596162,608.0158,5.292446,0.08540438,1.8919427,18.98
100,[ 0.458  0.139  1.063  0.915 -2.011],2886.038105726242,1117294.5,13.51462,534238,1.2874603e-06,687.9217,605.1839,-16.508863,-111.47027071512814,1.7505646,24200,6.185108,242,1.1335489,687.9217,11.242541,0.011766703,6.437128,18.53
100,[ 0.468  0.147  1.064  0.922 -2.009],2896.250367641449,27283180.0,12.1399,536135,-1.2969971e-06,847.60864,570.8952,-14.514841,-111.86962806824835,9.173027,24300,5.7738085,243,1.4822291,847.60864,85.55534,4.6184477e-06,507042.38,18.97
100,[ 0.464  0.158  1.086  0.914 -2.013],2906.6890494823456,28037660.0,15.453912,537973,-1.7166138e-07,1255.43,618.3617,-16.1854,-111.05176926959231,8.520558,24400,6.7302547,244,2.008847,1255.43,60.883404,2.9962226e-05,47214.23,18.38
100,[ 0.441  0.166  1.068  0.88  -2.018],2917.403609752655,856731000.0,12.217232,539733,-3.0517577e-07,3198.0552,671.1801,-14.682871,-110.44657902620663,43.42447,24500,6.2364683,245,4.7270436,3198.0552,457.57523,1.069823e-08,3859384800.0,17.6
100,[ 0.439  0.153  1.074  0.918 -2.024],2928.1010999679565,10945264.0,13.862547,541602,-7.8201293e-07,795.7847,593.7164,-14.55896,-111.29842454562127,5.4929557,24600,6.635749,246,1.3295994,795.7847,64.013245,0.0027925908,284.51974,18.69
100,[ 0.463  0.138  1.075  0.935 -2.014],2938.723696947098,1844917100.0,13.727667,543412,2.1934509e-06,4459.4272,634.1702,-15.394119,-110.95156113355897,68.996635,24700,6.2369795,247,7.127706,4459.4272,700.94855,1.4531614e-07,2649095.2,18.1
